1196:30048,30094,30008,30008,30008,30008,30009,30053,30074,30074,30029,30008,30084,30074,30008,30030,30008,30008,30074,30078,30008,30008,30008,30096,30009,30009,30095,30008,30040,30074,30008,30008,30095,30009,30008,30008,30038,30039,30008,30095,30074,30074,30034,30093,30008,30074,30096,30035,30003,30049
1197:30036,30050,30016,30027,30050,30027,30007,30016,30050,30027,30027,30007,30046,30028,30027,30039,30027,30089,30050,30046,30027,30027,30027,30027,30093,30050,30016,30027,30020,30050,30044,30050,30000,30027,30027,30000,30027,30071,30000,30027,30027,30035,30027,30027,30000,30027,30050,30027,30055,30060
1198:30088,30008,30070,30082,30082,30075,30082,30094,30008,30008,30070,30082,30008,30008,30041,30082,30069,30082,30049,30027,30008,30041,30089,30084,30082,30072,30008,30008,30082,30075,30008,30008,30070,30094,30013,30059,30008,30008,30070,30008,30002,30082,30041,30008,30008,30008,30041,30082,30070,30075
1201:30093,30027,30024,30021,30036,30075,30021,30036,30036,30036,30073,30040,30086,30024,30076,30064,30044,30076,30036,30031,30036,30036,30036,30064,30036,30036,30000,30024,30024,30036,30036,30036,30036,30036,30070,30036,30075,30024,30036,30021,30024,30024,30024,30024,30036,30021,30066,30040,30036,30076
1202:30072,30011,30011,30057,30065,30039,30096,30037,30096,30050,30057,30057,30057,30037,30011,30037,30057,30057,30037,30057,30057,30037,30057,30028,30057,30001,30096,30058,30037,30037,30057,30057,30059,30037,30057,30040,30093,30037,30057,30057,30095,30057,30037,30057,30057,30063,30011,30047,30028,30085
1204:30079,30058,30021,30051,30051,30051,30051,30051,30051,30051,30035,30017,30051,30063,30051,30017,30051,30017,30054,30051,30017,30051,30074,30064,30026,30077,30051,30051,30021,30074,30017,30051,30055,30051,30077,30051,30017,30058,30051,30051,30000,30074,30058,30051,30051,30017,30051,30051,30051,30051
1206:30007,30067,30067,30067,30072,30028,30067,30088,30067,30067,30067,30028,30097,30067,30067,30028,30061,30045,30021,30067,30067,30067,30072,30015,30067,30028,30067,30028,30028,30089,30089,30028,30067,30089,30089,30031,30021,30002,30072,30042,30067,30067,30067,30089,30072,30028,30088,30089,30072,30067
1208:30057,30044,30063,30024,30065,30088,30024,30024,30024,30024,30044,30024,30024,30024,30044,30081,30010,30024,30044,30044,30024,30010,30024,30024,30044,30088,30024,30011,30000,30063,30024,30024,30081,30076,30024,30081,30065,30024,30023,30024,30024,30049,30044,30023,30024,30091,30044,30010,30024,30010
1210:30030,30030,30011,30022,30092,30030,30071,30030,30034,30060,30086,30011,30030,30030,30092,30066,30030,30050,30030,30030,30022,30030,30029,30022,30056,30022,30030,30030,30073,30027,30030,30022,30011,30030,30022,30030,30030,30030,30022,30092,30061,30030,30030,30030,30021,30030,30022,30066,30030,30030
1212:30059,30090,30090,30059,30090,30043,30059,30088,30090,30090,30073,30023,30090,30090,30090,30013,30090,30039,30090,30090,30095,30090,30078,30001,30059,30088,30059,30023,30090,30059,30073,30090,30053,30090,30012,30059,30023,30053,30087,30088,30090,30087,30088,30059,30081,30090,30013,30059,30090,30026
1213:30011,30003,30094,30094,30094,30062,30090,30044,30062,30062,30021,30046,30011,30071,30021,30071,30007,30062,30046,30073,30071,30094,30046,30062,30008,30062,30046,30073,30046,30062,30044,30062,30062,30046,30011,30063,30094,30062,30062,30094,30008,30094,30038,30062,30098,30062,30060,30046,30062,30046
1222:30093,30088,30066,30088,30093,30088,30093,30005,30077,30088,30088,30093,30008,30088,30028,30088,30022,30088,30049,30093,30088,30088,30088,30088,30088,30093,30002,30087,30093,30032,30088,30005,30088,30088,30025,30088,30088,30041,30002,30065,30088,30088,30088,30002,30088,30087,30088,30097,30088,30090
1224:30076,30076,30038,30001,30046,30084,30084,30084,30076,30060,30099,30084,30076,30076,30076,30057,30015,30013,30001,30076,30074,30076,30023,30025,30060,30076,30076,30076,30076,30076,30001,30076,30076,30076,30066,30084,30076,30076,30025,30026,30046,30076,30076,30084,30037,30084,30076,30025,30076,30039
1225:30038,30050,30038,30051,30057,30038,30038,30038,30011,30037,30038,30038,30038,30051,30011,30038,30051,30042,30038,30018,30038,30006,30011,30011,30031,30041,30087,30038,30011,30038,30038,30076,30037,30044,30090,30041,30038,30051,30061,30011,30051,30087,30050,30050,30050,30038,30038,30087,30045,30050
1229:30005,30037,30044,30050,30037,30037,30037,30007,30037,30037,30007,30037,30037,30050,30005,30037,30018,30037,30037,30037,30058,30055,30047,30007,30037,30037,30098,30050,30037,30037,30037,30044,30037,30037,30037,30037,30037,30037,30050,30037,30055,30055,30037,30055,30037,30037,30046,30044,30037,30037
1230:30084,30045,30084,30035,30044,30081,30045,30084,30084,30031,30084,30045,30068,30084,30084,30098,30084,30045,30084,30084,30045,30084,30030,30084,30055,30045,30045,30084,30084,30045,30010,30084,30084,30036,30038,30045,30045,30084,30098,30084,30040,30084,30084,30045,30084,30045,30017,30068,30045,30036
1233:30032,30041,30032,30008,30032,30080,30002,30032,30080,30024,30032,30023,30052,30017,30052,30032,30032,30080,30080,30072,30032,30083,30032,30032,30032,30032,30032,30072,30032,30032,30080,30032,30032,30098,30052,30032,30072,30032,30009,30009,30098,30032,30032,30095,30032,30032,30032,30032,30087,30032
1234:30081,30013,30080,30013,30081,30089,30081,30081,30092,30081,30064,30099,30081,30097,30056,30081,30060,30081,30026,30081,30081,30081,30080,30080,30097,30007,30099,30097,30081,30081,30031,30092,30081,30081,30024,30006,30081,30081,30007,30099,30081,30034,30002,30081,30092,30081,30080,30081,30084,30028
1235:30021,30017,30008,30033,30021,30001,30038,30017,30005,30021,30021,30021,30021,30038,30021,30021,30063,30015,30036,30017,30011,30021,30021,30021,30021,30021,30021,30015,30008,30008,30011,30021,30021,30038,30008,30021,30038,30065,30039,30021,30008,30021,30069,30017,30015,30008,30021,30015,30021,30045
1240:30054,30047,30077,30054,30078,30077,30095,30078,30086,30047,30018,30013,30047,30078,30047,30064,30047,30047,30047,30008,30086,30076,30074,30047,30047,30001,30018,30047,30054,30018,30047,30047,30096,30031,30047,30022,30047,30018,30098,30047,30058,30047,30047,30018,30060,30078,30047,30078,30047,30018
1244:30036,30000,30036,30000,30090,30036,30036,30036,30059,30082,30069,30059,30036,30063,30036,30045,30033,30090,30059,30090,30033,30036,30036,30036,30036,30022,30036,30022,30033,30032,30046,30036,30036,30022,30022,30050,30022,30059,30036,30007,30090,30022,30036,30022,30036,30090,30036,30036,30059,30022
1246:30028,30042,30028,30069,30048,30088,30028,30022,30022,30028,30049,30028,30028,30095,30095,30028,30028,30028,30028,30028,30026,30026,30060,30095,30048,30022,30026,30045,30069,30042,30022,30080,30072,30095,30028,30028,30028,30022,30042,30022,30028,30028,30022,30028,30028,30028,30069,30028,30022,30022
1247:30017,30013,30017,30017,30017,30005,30077,30038,30017,30092,30017,30077,30028,30000,30017,30092,30086,30028,30017,30007,30017,30001,30064,30024,30082,30017,30028,30017,30077,30077,30017,30017,30028,30017,30017,30017,30077,30017,30028,30077,30041,30007,30028,30077,30092,30017,30077,30064,30071,30077
1252:30083,30090,30083,30095,30083,30095,30083,30042,30076,30083,30083,30030,30083,30014,30083,30064,30083,30083,30006,30082,30030,30076,30083,30042,30076,30083,30037,30006,30095,30083,30083,30095,30095,30083,30042,30083,30083,30076,30083,30083,30076,30083,30043,30083,30083,30006,30083,30064,30095,30083
1255:30039,30034,30039,30003,30085,30039,30039,30039,30039,30043,30039,30043,30053,30039,30024,30053,30039,30039,30039,30039,30039,30010,30039,30039,30053,30010,30039,30024,30053,30085,30055,30039,30036,30085,30053,30026,30039,30043,30003,30039,30035,30085,30043,30039,30053,30039,30024,30036,30039,30085
1257:30030,30053,30050,30066,30048,30099,30033,30048,30048,30048,30036,30012,30084,30048,30048,30048,30045,30048,30012,30048,30053,30048,30053,30053,30018,30096,30096,30048,30048,30048,30096,30096,30048,30096,30018,30018,30099,30048,30053,30096,30045,30053,30053,30018,30030,30048,30048,30091,30096,30053
1260:30067,30021,30096,30021,30021,30048,30043,30021,30085,30083,30098,30021,30098,30011,30098,30096,30021,30048,30021,30044,30085,30096,30038,30021,30096,30021,30021,30096,30085,30085,30021,30021,30058,30080,30085,30021,30021,30021,30021,30098,30098,30021,30001,30010,30067,30043,30021,30098,30098,30021
1262:30050,30074,30074,30046,30074,30073,30017,30074,30050,30073,30096,30074,30050,30074,30074,30036,30003,30074,30036,30086,30073,30052,30074,30074,30050,30050,30062,30079,30097,30074,30066,30074,30074,30074,30075,30073,30074,30050,30050,30046,30074,30050,30097,30074,30074,30036,30074,30089,30074,30050
1265:30036,30097,30023,30036,30036,30001,30097,30017,30067,30044,30040,30097,30036,30036,30036,30036,30082,30097,30044,30036,30037,30065,30036,30036,30036,30037,30036,30044,30036,30036,30077,30036,30097,30097,30037,30044,30097,30036,30097,30036,30015,30097,30001,30014,30004,30036,30097,30036,30036,30036
1268:30089,30090,30089,30068,30089,30089,30005,30087,30086,30054,30089,30087,30039,30089,30089,30086,30089,30089,30086,30089,30089,30089,30089,30086,30005,30034,30087,30086,30074,30086,30089,30005,30076,30089,30089,30087,30087,30089,30089,30089,30031,30089,30087,30089,30005,30089,30089,30089,30089,30086
1271:30013,30013,30095,30013,30040,30013,30013,30013,30013,30044,30013,30013,30036,30037,30004,30013,30013,30004,30041,30004,30013,30013,30004,30064,30036,30014,30013,30013,30003,30094,30030,30044,30006,30003,30016,30060,30090,30044,30044,30055,30013,30013,30013,30044,30036,30064,30014,30004,30003,30004
1273:30088,30052,30033,30052,30088,30088,30052,30010,30052,30052,30052,30052,30034,30062,30052,30052,30052,30052,30052,30049,30009,30057,30052,30052,30062,30052,30057,30096,30052,30092,30052,30052,30075,30021,30047,30047,30060,30052,30052,30052,30022,30094,30052,30052,30052,30057,30088,30012,30062,30034
1280:30066,30030,30030,30030,30052,30030,30083,30030,30030,30030,30028,30067,30012,30077,30030,30030,30009,30066,30030,30030,30030,30032,30030,30058,30066,30030,30056,30030,30030,30066,30030,30092,30066,30066,30052,30030,30030,30030,30069,30052,30089,30069,30030,30030,30030,30046,30030,30099,30028,30030
1282:30030,30058,30032,30092,30008,30058,30058,30032,30058,30040,30058,30058,30079,30058,30058,30058,30038,30079,30058,30010,30058,30018,30058,30021,30079,30058,30011,30058,30079,30058,30032,30058,30058,30079,30058,30058,30058,30079,30058,30020,30058,30036,30032,30076,30058,30038,30058,30015,30032,30058
1285:30089,30078,30051,30051,30051,30051,30051,30051,30051,30024,30051,30016,30051,30020,30003,30051,30006,30099,30044,30051,30051,30051,30052,30089,30051,30051,30051,30051,30020,30051,30048,30051,30048,30051,30048,30087,30039,30044,30001,30095,30006,30006,30051,30078,30051,30051,30006,30051,30051,30099
1286:30072,30072,30072,30072,30012,30072,30077,30001,30072,30072,30077,30012,30072,30011,30072,30072,30012,30072,30072,30072,30072,30072,30012,30072,30001,30020,30072,30012,30020,30016,30012,30087,30072,30072,30072,30072,30072,30056,30035,30067,30072,30012,30001,30077,30056,30040,30072,30013,30001,30072
1288:30043,30002,30067,30067,30067,30067,30008,30079,30023,30067,30067,30067,30098,30067,30063,30067,30067,30054,30067,30067,30053,30037,30067,30067,30054,30008,30002,30067,30067,30054,30019,30067,30002,30067,30009,30067,30063,30067,30054,30009,30002,30067,30009,30067,30079,30067,30002,30067,30002,30079
1289:30013,30041,30013,30032,30032,30003,30003,30062,30035,30094,30013,30062,30008,30081,30013,30013,30015,30013,30035,30013,30013,30003,30013,30081,30062,30090,30087,30094,30013,30013,30035,30098,30062,30067,30013,30013,30081,30009,30013,30062,30062,30013,30076,30013,30062,30013,30032,30013,30062,30013
1294:30019,30030,30030,30030,30030,30030,30019,30030,30038,30030,30030,30030,30043,30027,30089,30029,30030,30076,30030,30030,30030,30040,30019,30049,30030,30064,30048,30030,30030,30030,30030,30089,30030,30030,30030,30043,30030,30030,30030,30089,30001,30019,30030,30065,30030,30085,30096,30089,30030,30019
1295:30045,30076,30090,30076,30076,30076,30038,30076,30038,30055,30076,30092,30033,30076,30075,30038,30051,30094,30076,30076,30038,30092,30038,30076,30039,30076,30038,30076,30076,30076,30000,30076,30076,30076,30076,30076,30038,30076,30071,30034,30003,30025,30076,30096,30038,30013,30076,30076,30076,30021
1296:30038,30038,30009,30033,30038,30052,30038,30051,30029,30038,30038,30038,30094,30038,30034,30038,30020,30029,30009,30038,30038,30094,30038,30038,30038,30038,30019,30038,30038,30029,30009,30038,30050,30094,30038,30038,30043,30038,30052,30038,30090,30038,30039,30038,30056,30038,30038,30038,30038,30094
1299:30052,30052,30060,30039,30052,30052,30009,30052,30052,30052,30052,30052,30016,30029,30093,30052,30052,30052,30052,30091,30052,30023,30052,30052,30039,30029,30052,30052,30052,30052,30052,30052,30023,30052,30052,30045,30063,30052,30023,30029,30023,30082,30052,30052,30016,30029,30029,30052,30052,30087
1302:30000,30080,30074,30074,30023,30080,30034,30080,30023,30068,30080,30080,30023,30080,30023,30023,30033,30000,30098,30023,30080,30023,30048,30026,30023,30055,30023,30069,30023,30006,30009,30061,30023,30006,30020,30023,30023,30023,30000,30023,30024,30023,30000,30057,30023,30048,30073,30000,30023,30003
1303:30008,30058,30008,30008,30057,30039,30039,30008,30045,30008,30049,30082,30008,30008,30035,30008,30043,30043,30008,30008,30008,30008,30008,30045,30035,30008,30008,30008,30025,30051,30008,30035,30058,30039,30008,30008,30008,30058,30008,30008,30066,30008,30042,30008,30008,30058,30096,30047,30008,30081
1308:30050,30026,30056,30028,30026,30061,30022,30028,30056,30056,30056,30056,30026,30056,30027,30056,30028,30056,30056,30017,30056,30056,30056,30026,30056,30028,30056,30056,30001,30028,30056,30056,30026,30079,30056,30056,30056,30047,30058,30026,30030,30074,30001,30005,30058,30028,30028,30026,30028,30056
1309:30086,30076,30076,30005,30076,30032,30076,30018,30096,30076,30076,30022,30005,30076,30025,30025,30086,30014,30027,30025,30076,30098,30086,30076,30076,30076,30062,30076,30086,30076,30005,30076,30076,30013,30062,30086,30005,30086,30062,30014,30076,30068,30001,30076,30054,30076,30076,30076,30023,30021
1310:30002,30049,30049,30047,30049,30089,30049,30049,30069,30049,30039,30071,30095,30048,30049,30069,30049,30002,30002,30051,30021,30049,30049,30049,30049,30066,30049,30066,30049,30066,30066,30049,30049,30049,30002,30006,30049,30049,30049,30048,30077,30002,30049,30049,30049,30066,30040,30042,30049,30094
1311:30060,30041,30023,30041,30041,30041,30060,30041,30066,30041,30073,30065,30065,30041,30041,30082,30065,30027,30023,30065,30041,30065,30041,30065,30065,30066,30060,30023,30037,30081,30041,30080,30041,30084,30027,30041,30041,30012,30072,30087,30041,30065,30041,30065,30056,30023,30041,30065,30041,30041
1312:30039,30007,30026,30039,30039,30039,30026,30039,30026,30039,30039,30035,30026,30039,30026,30035,30039,30039,30068,30026,30035,30033,30074,30095,30035,30039,30026,30035,30026,30039,30018,30041,30086,30039,30026,30098,30077,30039,30026,30022,30039,30035,30035,30039,30013,30039,30039,30096,30035,30039
1314:30007,30047,30066,30007,30047,30010,30066,30077,30047,30088,30052,30017,30058,30066,30079,30007,30066,30051,30066,30088,30094,30066,30007,30007,30066,30022,30007,30007,30040,30047,30066,30044,30066,30066,30066,30066,30067,30022,30066,30047,30007,30066,30066,30007,30066,30088,30088,30066,30003,30066
1316:30037,30074,30060,30080,30054,30054,30034,30034,30034,30034,30034,30034,30070,30034,30034,30078,30034,30063,30034,30034,30054,30030,30054,30089,30054,30049,30089,30034,30080,30082,30082,30080,30089,30030,30058,30005,30034,30089,30054,30078,30093,30034,30034,30054,30054,30034,30082,30034,30078,30054
1317:30054,30000,30000,30000,30000,30000,30021,30075,30010,30000,30000,30075,30000,30000,30085,30000,30000,30000,30000,30076,30054,30000,30000,30068,30070,30009,30000,30021,30000,30085,30000,30000,30000,30000,30085,30085,30000,30000,30091,30085,30000,30000,30000,30085,30070,30000,30054,30075,30000,30000
1318:30096,30061,30096,30061,30073,30061,30061,30061,30096,30096,30061,30096,30061,30061,30061,30073,30051,30061,30096,30073,30061,30092,30073,30096,30008,30061,30061,30061,30061,30073,30079,30062,30096,30073,30061,30061,30096,30058,30096,30082,30073,30061,30096,30096,30082,30073,30096,30061,30061,30061
1320:30049,30069,30069,30069,30018,30003,30095,30069,30095,30090,30095,30069,30069,30095,30054,30069,30035,30016,30069,30069,30083,30014,30034,30069,30014,30016,30016,30095,30069,30069,30095,30069,30096,30098,30069,30059,30005,30095,30095,30095,30095,30095,30069,30095,30069,30085,30016,30069,30069,30069
1321:30054,30085,30018,30018,30085,30028,30085,30085,30018,30018,30053,30048,30057,30050,30018,30085,30078,30085,30054,30070,30018,30085,30085,30054,30018,30085,30085,30085,30085,30085,30048,30085,30085,30085,30085,30085,30085,30091,30099,30070,30035,30054,30061,30054,30054,30085,30088,30018,30085,30018
1324:30086,30087,30007,30007,30007,30007,30086,30072,30087,30087,30007,30007,30007,30007,30058,30007,30007,30054,30087,30087,30086,30043,30007,30087,30007,30087,30061,30007,30087,30087,30043,30087,30007,30082,30007,30086,30007,30007,30010,30082,30007,30099,30078,30087,30007,30079,30007,30007,30087,30029
1326:30047,30054,30092,30080,30054,30092,30040,30099,30047,30054,30054,30048,30047,30070,30054,30054,30096,30099,30054,30054,30033,30048,30054,30054,30054,30054,30054,30047,30035,30047,30054,30099,30030,30047,30048,30054,30048,30099,30054,30099,30070,30054,30048,30054,30054,30048,30025,30054,30054,30035
1327:30019,30063,30073,30063,30030,30049,30073,30073,30082,30022,30073,30063,30067,30073,30063,30001,30067,30017,30073,30009,30027,30027,30073,30075,30046,30021,30099,30063,30063,30019,30089,30027,30063,30063,30063,30027,30019,30073,30093,30073,30073,30073,30073,30073,30019,30030,30057,30046,30070,30073
1329:30022,30022,30022,30022,30022,30047,30022,30022,30022,30022,30022,30086,30030,30007,30007,30022,30056,30086,30022,30027,30033,30092,30056,30086,30086,30027,30022,30027,30022,30086,30027,30086,30086,30022,30022,30022,30027,30022,30022,30027,30033,30027,30086,30089,30022,30022,30022,30033,30022,30022
1332:30004,30004,30001,30001,30019,30004,30064,30013,30056,30004,30072,30091,30004,30004,30015,30001,30041,30028,30001,30001,30019,30001,30004,30064,30072,30019,30001,30004,30004,30019,30004,30073,30098,30001,30073,30004,30004,30004,30007,30004,30073,30043,30091,30001,30012,30004,30001,30001,30019,30001
1334:30002,30032,30015,30083,30002,30088,30033,30066,30002,30032,30096,30042,30015,30002,30002,30032,30002,30015,30002,30096,30002,30002,30002,30002,30089,30002,30055,30032,30002,30032,30002,30002,30015,30012,30032,30088,30058,30002,30002,30084,30015,30002,30015,30096,30002,30002,30032,30093,30002,30017
1335:30007,30087,30083,30012,30032,30087,30087,30012,30012,30096,30007,30087,30087,30033,30012,30087,30026,30026,30087,30039,30032,30032,30087,30044,30087,30087,30087,30012,30032,30012,30087,30012,30033,30087,30053,30052,30012,30032,30007,30077,30087,30099,30087,30087,30095,30087,30087,30087,30087,30095
1336:30017,30024,30069,30053,30070,30017,30017,30060,30071,30096,30017,30017,30017,30070,30029,30048,30060,30048,30063,30048,30017,30017,30017,30017,30017,30048,30029,30017,30017,30017,30048,30017,30013,30029,30048,30017,30060,30063,30050,30070,30017,30034,30017,30017,30017,30097,30017,30017,30048,30048
1338:30023,30052,30018,30018,30023,30018,30023,30071,30023,30018,30018,30023,30018,30071,30035,30071,30058,30018,30036,30023,30008,30008,30051,30018,30023,30023,30071,30023,30065,30018,30099,30018,30058,30018,30025,30049,30081,30049,30023,30071,30023,30018,30018,30049,30018,30017,30049,30023,30018,30023
1340:30045,30097,30062,30045,30079,30045,30097,30097,30045,30045,30050,30021,30024,30045,30097,30045,30049,30049,30097,30097,30097,30097,30045,30097,30045,30097,30045,30097,30097,30045,30097,30097,30086,30097,30049,30097,30097,30097,30022,30003,30097,30097,30045,30097,30097,30097,30069,30097,30097,30097
1341:30086,30011,30086,30086,30006,30024,30093,30024,30075,30086,30008,30086,30086,30086,30031,30031,30086,30070,30086,30086,30086,30006,30086,30086,30096,30090,30078,30086,30086,30096,30024,30019,30075,30031,30023,30086,30090,30086,30086,30034,30086,30086,30032,30086,30075,30086,30018,30066,30086,30086
1343:30070,30070,30037,30072,30037,30091,30037,30037,30068,30037,30068,30083,30037,30037,30047,30037,30011,30037,30037,30000,30037,30061,30064,30068,30037,30088,30001,30000,30004,30068,30068,30027,30068,30037,30037,30047,30035,30037,30031,30052,30037,30037,30037,30037,30037,30000,30037,30037,30089,30037
1344:30061,30061,30061,30087,30036,30061,30013,30061,30061,30078,30061,30013,30061,30060,30061,30036,30061,30065,30061,30054,30054,30074,30065,30051,30061,30061,30061,30082,30077,30061,30036,30061,30061,30061,30061,30061,30036,30094,30036,30082,30016,30054,30061,30061,30054,30054,30071,30082,30058,30061
1345:30048,30097,30094,30012,30097,30024,30075,30097,30097,30097,30095,30043,30018,30032,30097,30097,30069,30048,30097,30066,30069,30024,30053,30024,30097,30097,30075,30023,30024,30012,30097,30012,30097,30069,30094,30097,30053,30094,30097,30097,30075,30059,30094,30097,30021,30097,30069,30086,30097,30097
1349:30013,30091,30046,30054,30091,30060,30091,30091,30091,30091,30091,30046,30017,30091,30013,30073,30013,30091,30013,30091,30099,30088,30088,30017,30091,30044,30017,30006,30091,30054,30013,30091,30091,30046,30044,30091,30037,30015,30044,30091,30091,30044,30066,30091,30036,30091,30091,30013,30091,30017
1351:30028,30004,30035,30032,30030,30030,30085,30035,30030,30031,30062,30035,30030,30035,30035,30036,30030,30038,30030,30023,30036,30035,30088,30035,30075,30096,30035,30075,30030,30030,30001,30030,30030,30030,30030,30076,30030,30030,30052,30092,30030,30035,30030,30056,30035,30030,30038,30002,30030,30082
1352:30046,30059,30081,30021,30092,30012,30046,30046,30063,30046,30092,30008,30092,30046,30046,30092,30012,30030,30046,30008,30046,30097,30046,30046,30010,30097,30046,30092,30046,30092,30046,30092,30008,30064,30008,30065,30012,30090,30046,30092,30046,30013,30046,30061,30046,30046,30046,30092,30046,30046
1354:30006,30006,30039,30006,30006,30006,30039,30003,30003,30006,30006,30077,30006,30025,30006,30003,30006,30006,30096,30006,30006,30015,30054,30080,30086,30006,30006,30006,30006,30097,30006,30006,30015,30006,30015,30096,30096,30006,30006,30053,30015,30015,30005,30039,30015,30091,30006,30003,30054,30031
1359:30087,30098,30027,30039,30060,30027,30027,30027,30060,30096,30050,30096,30060,30089,30027,30089,30027,30027,30027,30081,30039,30027,30022,30036,30086,30003,30017,30027,30064,30095,30042,30027,30027,30060,30027,30027,30046,30081,30060,30060,30081,30006,30027,30060,30050,30060,30027,30027,30089,30027
1366:30033,30038,30006,30029,30010,30038,30038,30038,30008,30038,30038,30038,30038,30057,30010,30038,30038,30091,30002,30038,30006,30038,30038,30010,30062,30038,30061,30038,30020,30038,30010,30002,30029,30085,30074,30033,30034,30038,30038,30046,30038,30038,30046,30038,30033,30038,30038,30038,30038,30038
1368:30005,30016,30080,30005,30017,30001,30014,30044,30086,30017,30017,30044,30005,30005,30005,30005,30054,30044,30005,30012,30017,30005,30005,30017,30005,30003,30005,30035,30017,30035,30001,30054,30037,30001,30005,30005,30044,30044,30005,30005,30005,30012,30005,30065,30012,30017,30044,30044,30025,30017
1370:30070,30036,30035,30072,30048,30092,30070,30000,30002,30072,30062,30056,30089,30072,30084,30074,30072,30008,30034,30070,30072,30048,30088,30048,30052,30088,30029,30072,30072,30038,30072,30072,30072,30070,30048,30072,30062,30096,30048,30072,30072,30070,30072,30072,30035,30072,30092,30048,30094,30028
1371:30020,30020,30020,30017,30020,30020,30082,30020,30020,30065,30008,30009,30078,30020,30020,30094,30012,30073,30020,30064,30020,30082,30020,30098,30094,30020,30017,30016,30094,30020,30009,30020,30017,30017,30017,30020,30020,30020,30099,30093,30020,30099,30020,30020,30020,30020,30020,30017,30017,30056
1372:30090,30002,30012,30058,30023,30045,30023,30040,30090,30078,30027,30002,30027,30078,30002,30002,30002,30002,30002,30078,30002,30044,30078,30002,30069,30002,30044,30002,30090,30002,30002,30002,30069,30002,30002,30023,30002,30002,30002,30090,30002,30002,30059,30078,30090,30002,30002,30002,30078,30002
1373:30093,30018,30093,30028,30095,30057,30093,30035,30093,30028,30093,30066,30083,30093,30004,30093,30079,30005,30066,30056,30057,30018,30093,30093,30093,30057,30018,30074,30093,30018,30002,30057,30090,30093,30093,30066,30093,30051,30066,30093,30066,30057,30018,30093,30093,30066,30032,30093,30088,30093
1376:30056,30001,30001,30056,30071,30030,30056,30047,30001,30056,30047,30056,30056,30010,30047,30004,30056,30008,30047,30008,30047,30008,30043,30056,30056,30056,30056,30056,30047,30081,30047,30039,30056,30056,30056,30039,30056,30056,30056,30071,30047,30001,30056,30056,30056,30056,30056,30056,30056,30081
1377:30002,30050,30058,30058,30004,30072,30058,30049,30058,30006,30058,30058,30058,30058,30058,30054,30058,30093,30058,30027,30010,30093,30058,30002,30036,30093,30058,30028,30041,30058,30036,30027,30066,30066,30093,30058,30058,30058,30058,30058,30027,30058,30027,30058,30058,30036,30093,30056,30010,30023
1378:30097,30097,30070,30033,30093,30070,30070,30070,30097,30070,30031,30070,30070,30070,30036,30031,30065,30098,30070,30087,30035,30031,30070,30070,30036,30070,30003,30067,30070,30065,30026,30097,30070,30031,30097,30087,30070,30070,30097,30073,30019,30070,30070,30097,30024,30026,30070,30018,30070,30070
1382:30001,30017,30001,30001,30053,30053,30007,30033,30001,30017,30073,30017,30017,30017,30064,30017,30017,30017,30017,30053,30036,30053,30017,30085,30017,30053,30053,30033,30007,30092,30017,30092,30017,30086,30074,30017,30017,30017,30036,30001,30017,30024,30036,30001,30017,30017,30017,30017,30017,30001
1384:30041,30050,30050,30050,30041,30090,30050,30050,30041,30088,30041,30041,30098,30050,30050,30073,30050,30035,30011,30050,30050,30041,30050,30050,30050,30003,30011,30019,30003,30080,30050,30050,30050,30003,30050,30003,30060,30041,30050,30050,30019,30003,30050,30019,30013,30050,30050,30087,30041,30003
1387:30049,30064,30049,30094,30088,30006,30006,30049,30094,30049,30026,30094,30078,30094,30094,30079,30094,30094,30010,30049,30094,30094,30035,30065,30064,30013,30035,30006,30049,30025,30044,30072,30094,30006,30094,30094,30094,30049,30011,30026,30094,30094,30080,30094,30006,30094,30049,30044,30064,30006
1388:30069,30026,30022,30001,30026,30026,30026,30026,30069,30026,30026,30070,30026,30069,30091,30016,30069,30026,30022,30026,30022,30022,30028,30026,30026,30016,30032,30016,30080,30022,30016,30026,30026,30080,30016,30022,30026,30026,30080,30026,30026,30015,30022,30091,30032,30026,30052,30022,30022,30068
1389:30035,30035,30035,30039,30085,30035,30035,30070,30035,30035,30085,30035,30035,30035,30077,30096,30035,30035,30035,30035,30035,30035,30091,30040,30035,30091,30035,30009,30094,30035,30035,30035,30085,30035,30085,30009,30035,30009,30002,30035,30027,30085,30035,30047,30026,30035,30039,30035,30035,30035
1390:30024,30035,30017,30008,30035,30022,30010,30092,30042,30095,30035,30035,30035,30035,30070,30035,30035,30092,30089,30027,30035,30095,30027,30024,30015,30035,30085,30035,30058,30024,30035,30035,30024,30028,30090,30024,30027,30024,30035,30092,30035,30035,30035,30092,30073,30035,30024,30058,30017,30035
1391:30022,30022,30011,30093,30022,30022,30055,30022,30022,30076,30022,30076,30051,30067,30022,30059,30070,30049,30022,30022,30022,30061,30091,30028,30076,30022,30022,30034,30076,30050,30022,30076,30051,30070,30051,30022,30063,30080,30022,30070,30022,30039,30022,30063,30050,30050,30049,30022,30051,30022
1395:30012,30014,30059,30004,30014,30004,30014,30014,30014,30014,30014,30014,30014,30014,30004,30014,30014,30083,30021,30014,30004,30014,30083,30053,30014,30014,30014,30012,30014,30014,30014,30021,30014,30097,30027,30014,30014,30013,30010,30014,30004,30016,30004,30004,30004,30091,30013,30004,30012,30014
